,POINT_LAT,POINT_LON
0,46.36603706195336,9.92500195549405
1,46.36603706195336,9.92500195549405
2,46.36603706195336,9.92500195549405
3,46.36603706195336,9.92500195549405
4,46.36603706195336,9.92500195549405
5,46.36603706195336,9.92500195549405
6,46.36603706195336,9.92500195549405
7,46.36603706195336,9.92500195549405
8,46.36603706195336,9.92500195549405
9,46.36603706195336,9.92500195549405
10,46.36603706195336,9.92500195549405
11,46.36603706195336,9.92500195549405
12,46.36603706195336,9.92500195549405
13,46.36603706195336,9.925131833835426
14,46.36603706195336,9.925131833835426
15,46.36603706195336,9.925131833835426
16,46.36603706195336,9.925131833835426
17,46.36603706195336,9.925131833835426
18,46.36603706195336,9.925131833835426
19,46.36603706195336,9.925131833835426
20,46.36603706195336,9.925131833835426
21,46.36603706195336,9.925131833835426
22,46.36603706195336,9.925131833835426
23,46.36603706195336,9.925131833835426
24,46.36603706195336,9.925131833835426
25,46.36603706195336,9.925131833835426
26,46.36603706195336,9.925261712163223
27,46.36603706195336,9.925261712163223
28,46.36603706195336,9.925261712163223
29,46.36603706195336,9.925261712163223
30,46.36603706195336,9.925261712163223
31,46.36603706195336,9.925261712163223
32,46.36603706195336,9.925261712163223
33,46.36603706195336,9.925261712163223
34,46.36603706195336,9.925261712163223
35,46.36603706195336,9.925261712163223
36,46.36603706195336,9.925261712163223
37,46.36603706195336,9.925261712163223
38,46.36603706195336,9.925261712163223
39,46.36603706195336,9.925391590477457
40,46.36603706195336,9.925391590477457
41,46.36603706195336,9.925391590477457
42,46.36603706195336,9.925391590477457
43,46.36603706195336,9.925391590477457
44,46.36603706195336,9.925391590477457
45,46.36603706195336,9.925391590477457
46,46.36603706195336,9.925391590477457
47,46.36603706195336,9.925391590477457
48,46.36603706195336,9.925391590477457
49,46.36603706195336,9.925391590477457
50,46.36603706195336,9.925391590477457
51,46.36603706195336,9.925391590477457
52,46.36612697427816,9.924742198770584
53,46.36612697427816,9.924742198770584
54,46.36612697427816,9.924742198770584
55,46.36612697427816,9.924742198770584
56,46.36612697427816,9.924742198770584
57,46.36612697427816,9.924742198770584
58,46.36612697427816,9.924742198770584
59,46.36612697427816,9.924742198770584
60,46.36612697427816,9.924742198770584
61,46.36612697427816,9.924742198770584
62,46.36612697427816,9.924742198770584
63,46.36612697427816,9.924742198770584
64,46.36612697427816,9.924742198770584
65,46.36612697427816,9.924872077139105
66,46.36612697427816,9.924872077139105
67,46.36612697427816,9.924872077139105
68,46.36612697427816,9.924872077139105
69,46.36612697427816,9.924872077139105
70,46.36612697427816,9.924872077139105
71,46.36612697427816,9.924872077139105
72,46.36612697427816,9.924872077139105
73,46.36612697427816,9.924872077139105
74,46.36612697427816,9.924872077139105
75,46.36612697427816,9.924872077139105
76,46.36612697427816,9.924872077139105
77,46.36612697427816,9.924872077139105
78,46.36612697427816,9.92500195549405
79,46.36612697427816,9.92500195549405
80,46.36612697427816,9.92500195549405
81,46.36612697427816,9.92500195549405
82,46.36612697427816,9.92500195549405
83,46.36612697427816,9.92500195549405
84,46.36612697427816,9.92500195549405
85,46.36612697427816,9.92500195549405
86,46.36612697427816,9.92500195549405
87,46.36612697427816,9.92500195549405
88,46.36612697427816,9.92500195549405
89,46.36612697427816,9.92500195549405
90,46.36612697427816,9.92500195549405
91,46.36612697427816,9.925131833835426
92,46.36612697427816,9.925131833835426
93,46.36612697427816,9.925131833835426
94,46.36612697427816,9.925131833835426
95,46.36612697427816,9.925131833835426
96,46.36612697427816,9.925131833835426
97,46.36612697427816,9.925131833835426
98,46.36612697427816,9.925131833835426
99,46.36612697427816,9.925131833835426
100,46.36612697427816,9.925131833835426
101,46.36612697427816,9.925131833835426
102,46.36612697427816,9.925131833835426
103,46.36612697427816,9.925131833835426
104,46.36612697427816,9.925261712163223
105,46.36612697427816,9.925261712163223
106,46.36612697427816,9.925261712163223
107,46.36612697427816,9.925261712163223
108,46.36612697427816,9.925261712163223
109,46.36612697427816,9.925261712163223
110,46.36612697427816,9.925261712163223
111,46.36612697427816,9.925261712163223
112,46.36612697427816,9.925261712163223
113,46.36612697427816,9.925261712163223
114,46.36612697427816,9.925261712163223
115,46.36612697427816,9.925261712163223
116,46.36612697427816,9.925261712163223
117,46.36612697427816,9.925391590477457
118,46.36612697427816,9.925391590477457
119,46.36612697427816,9.925391590477457
120,46.36612697427816,9.925391590477457
121,46.36612697427816,9.925391590477457
122,46.36612697427816,9.925391590477457
123,46.36612697427816,9.925391590477457
124,46.36612697427816,9.925391590477457
125,46.36612697427816,9.925391590477457
126,46.36612697427816,9.925391590477457
127,46.36612697427816,9.925391590477457
128,46.36612697427816,9.925391590477457
129,46.36612697427816,9.925391590477457
130,46.36612697427816,9.925521468778106
131,46.36612697427816,9.925521468778106
132,46.36612697427816,9.925521468778106
133,46.36612697427816,9.925521468778106
134,46.36612697427816,9.925521468778106
135,46.36612697427816,9.925521468778106
136,46.36612697427816,9.925521468778106
137,46.36612697427816,9.925521468778106
138,46.36612697427816,9.925521468778106
139,46.36612697427816,9.925521468778106
140,46.36612697427816,9.925521468778106
141,46.36612697427816,9.925521468778106
142,46.36612697427816,9.925521468778106
143,46.36612697427816,9.92565134706518
144,46.36612697427816,9.92565134706518
145,46.36612697427816,9.92565134706518
146,46.36612697427816,9.92565134706518
147,46.36612697427816,9.92565134706518
148,46.36612697427816,9.92565134706518
149,46.36612697427816,9.92565134706518
150,46.36612697427816,9.92565134706518
151,46.36612697427816,9.92565134706518
152,46.36612697427816,9.92565134706518
153,46.36612697427816,9.92565134706518
