GLACIER,POINT_ID,POINT_LAT,POINT_LON,PERIOD
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,J,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,J,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,J,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,J,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,J,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,J,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,4,46.83309631920797,8.98769269346314,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,4,46.83309631920797,8.98769269346314,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,4,46.83309631920797,8.98769269346314,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,4,46.83309631920797,8.98769269346314,annual
plattalva,4,46.83309631920797,8.98769269346314,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,4,46.83309631920797,8.98769269346314,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,4,46.83309631920797,8.98769269346314,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,K,46.8356614805483,8.996890117293695,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,XY,46.83595077090626,8.992822407618643,annual
plattalva,YY,46.83464135366952,8.993177911297087,annual
plattalva,BIV,46.83309631920797,8.98769269346314,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,Ki,46.83488441730879,8.995151480349882,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
plattalva,JJ,46.83159845218316,8.985355430021054,annual
plattalva,KK,46.83283015680271,8.994043297802683,annual
plattalva,OO,46.833620448483806,8.992165178919217,annual
plattalva,P,46.83048728201866,8.987683168334357,annual
plattalva,PP,46.82899030069899,8.98528049959141,annual
plattalva,W,46.831425025726894,8.99151189841637,annual
plattalva,WW,46.82879681306047,8.989600853890144,annual
plattalva,WX,46.832169418991356,8.989698018543857,annual
plattalva,X,46.835112405085226,8.991618268472358,annual
plattalva,XX,46.8338764274249,8.989878302736535,annual
plattalva,Y,46.83615957203327,8.994008393791107,annual
plattalva,Z,46.83604109239518,8.996102669231597,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OI,46.01922681173348,8.003216122534463,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OI,46.01922681173348,8.003216122534463,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OI,46.01922681173348,8.003216122534463,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
ofental,OIII,46.01595554409758,8.007954537275571,annual
ofental,OII,46.017480775385735,8.00482631594033,annual
basodino,1,46.421818706883656,8.485287748963605,annual
basodino,2,46.42047667898877,8.484481339003432,annual
basodino,9,46.417012826286125,8.486456829880462,annual
basodino,bas10,46.41642743335393,8.494289229200993,annual
basodino,bas5,46.41738823714175,8.477917815489658,annual
basodino,bas8,46.4138378297488,8.47264696965994,annual
basodino,snl1,46.413428579961646,8.484904824365659,annual
basodino,snl2,46.4171685487217,8.47832986270418,annual
basodino,snl3,46.412590711752415,8.479165653856212,annual
basodino,1,46.42155126126622,8.485022410163891,annual
basodino,10,46.41642743335393,8.494289229200993,annual
basodino,11,46.417207883821206,8.497426329987475,annual
basodino,2,46.42047068363375,8.485131661212368,annual
basodino,5,46.41738823714175,8.477917815489658,annual
basodino,8,46.4138378297488,8.47264696965994,annual
basodino,snl1,46.416858802027676,8.470870420571087,annual
basodino,snl2,46.41286416140587,8.482695772588237,annual
basodino,snl3,46.420547386002994,8.47283986114243,annual
basodino,1,46.421819906431914,8.485157681305033,annual
basodino,10,46.41588774507773,8.494278731234852,annual
basodino,11,46.417207883821206,8.497426329987475,annual
basodino,2,46.42047667898877,8.484481339003432,annual
basodino,5,46.41738823714175,8.477917815489658,annual
basodino,8,46.4138378297488,8.47264696965994,annual
basodino,9,46.417012826286125,8.486456829880462,annual
basodino,snl1,46.420547386002994,8.47283986114243,annual
basodino,1,46.421819906431914,8.485157681305033,annual
basodino,10,46.41642743335393,8.494289229200993,annual
basodino,11,46.417207883821206,8.497426329987475,annual
basodino,2,46.42047667898877,8.484481339003432,annual
basodino,3,46.41961309027736,8.480562132151208,annual
basodino,5,46.41738823714175,8.477917815489658,annual
basodino,8,46.4138378297488,8.47264696965994,annual
basodino,9,46.417012826286125,8.486456829880462,annual
basodino,snl1,46.420547386002994,8.47283986114243,annual
basodino,1,46.42119506577342,8.484625273776427,annual
basodino,10,46.41642743335393,8.494289229200993,annual
basodino,11,46.417207883821206,8.497426329987475,annual
basodino,2,46.42047667898877,8.484481339003432,annual
basodino,5,46.41738823714175,8.477917815489658,annual
basodino,8,46.4138378297488,8.47264696965994,annual
basodino,9,46.417012826286125,8.486456829880462,annual
basodino,snl1,46.420547386002994,8.47283986114243,annual
basodino,1,46.42119266774855,8.484885406115744,annual
basodino,10,46.41570784898543,8.494275231959916,annual
basodino,11,46.417207883821206,8.497426329987475,annual
basodino,2,46.420038917432436,8.48317203724616,annual
basodino,5,46.41738823714175,8.477917815489658,annual
basodino,8,46.4138378297488,8.47264696965994,annual
basodino,9,46.41766944790327,8.486469508035968,annual
basodino,snl1,46.420547386002994,8.47283986114243,annual
basodino,1,46.42047667898877,8.484481339003432,annual
basodino,10,46.41588774507773,8.494278731234852,annual
basodino,11,46.417207883821206,8.497426329987475,annual
basodino,2,46.420038917432436,8.48317203724616,annual
basodino,5,46.41738823714175,8.477917815489658,annual
basodino,8,46.4138378297488,8.47264696965994,annual
basodino,9,46.417012826286125,8.486456829880462,annual
basodino,snl1,46.420547386002994,8.47283986114243,annual
basodino,1,46.42047068363375,8.485131661212368,annual
basodino,10,46.41588774507773,8.494278731234852,annual
basodino,11,46.416308403847424,8.497408781224216,annual
basodino,2,46.420038917432436,8.48317203724616,annual
basodino,3,46.41961309027736,8.480562132151208,annual
basodino,4,46.41793635005124,8.48093319171635,annual
basodino,5,46.41738823714175,8.477917815489658,annual
basodino,8,46.4138378297488,8.47264696965994,annual
basodino,9,46.417012826286125,8.486456829880462,annual
basodino,snl1,46.41753246852682,8.47098729839194,annual
basodino,1,46.42047667898877,8.484481339003432,annual
basodino,10,46.41588774507773,8.494278731234852,annual
basodino,11,46.416308403847424,8.497408781224216,annual
basodino,2,46.420038917432436,8.48317203724616,annual
basodino,3,46.419605922360006,8.481342506897725,annual
basodino,4,46.41765347502964,8.482345638664658,annual
basodino,5,46.41738823714175,8.477917815489658,annual
basodino,8,46.4138378297488,8.47264696965994,annual
basodino,9,46.417012826286125,8.486456829880462,annual
basodino,snl1,46.420547386002994,8.47283986114243,annual
basodino,1,46.42068355215889,8.486436647173013,annual
basodino,10,46.41642743335393,8.494289229200993,annual
basodino,11,46.416308403847424,8.497408781224216,annual
basodino,2,46.420038917432436,8.48317203724616,annual
basodino,3,46.41961309027736,8.480562132151208,annual
basodino,4,46.41821455361041,8.480027960697457,annual
basodino,5,46.41738823714175,8.477917815489658,annual
basodino,8,46.4138378297488,8.47264696965994,annual
basodino,9,46.417012826286125,8.486456829880462,annual
basodino,snl1,46.41423438858926,8.486299128702404,annual
