exp_key,RMSE_annual,RMSE_winter,R2_annual,R2_winter,Bias_annual,Bias_winter,n_preds,n_annual,n_winter,E_ZERO_RMSE_annual,Delta_vs_ZERO_annual,E_ZERO_RMSE_winter,Delta_vs_ZERO_winter
TL_CH_to_ISL_G10_Y3_seed7,1.7876424195091585,0.935027568858053,0.5172513163484309,0.12917124902670862,0.05606078277133994,0.08767906031571329,2444,1164,1280,2.750572565450484,-0.9629301459413253,1.2140721489408826,-0.2790445800828295
TL_CH_to_ISL_G10_Y3_seed8,1.7763129887681608,0.9210664227664425,0.5233508993492223,0.1549822569169037,-0.7429086695780459,-0.4042580474168062,2444,1164,1280,2.750572565450484,-0.974259576682323,1.2140721489408826,-0.2930057261744401
TL_CH_to_ISL_G10_Y3_seed9,1.3884199565797064,0.7932452565481554,0.7087932148775975,0.3732434307871444,0.02815337223080835,-0.1441242948640138,2444,1164,1280,2.750572565450484,-1.3621526088707774,1.2140721489408826,-0.4208268923927272
TL_CH_to_ISL_G10_Y5_seed1,1.3156168009951346,0.8030095068049091,0.7385319566425095,0.35771866578116385,0.35849057171250537,0.06576091903261841,2444,1164,1280,2.750572565450484,-1.4349557644553492,1.2140721489408826,-0.41106264213597343
TL_CH_to_ISL_G10_Y5_seed10,1.3982795005656048,0.7908531605452294,0.7046426542995987,0.37701780270603513,-0.17407998178935133,0.010028842836618423,2444,1164,1280,2.750572565450484,-1.352293064884879,1.2140721489408826,-0.4232189883956532
TL_CH_to_ISL_G10_Y5_seed2,1.3216203423531458,0.8436503326753483,0.736140202771109,0.29106096256099445,0.2322822999964465,0.03615531355608255,2444,1164,1280,2.750572565450484,-1.428952223097338,1.2140721489408826,-0.3704218162655343
TL_CH_to_ISL_G10_Y5_seed3,1.3789333798685408,0.9005758285090963,0.7127590433954591,0.19216158797840577,0.09306842337052028,0.18556999149732292,2444,1164,1280,2.750572565450484,-1.371639185581943,1.2140721489408826,-0.3134963204317862
TL_CH_to_ISL_G10_Y5_seed4,1.3772942317124808,0.7412175267805324,0.7134415283529187,0.4527632094324452,0.41354566036733154,0.16846740595065057,2444,1164,1280,2.750572565450484,-1.373278333738003,1.2140721489408826,-0.4728546221603501
TL_CH_to_ISL_G10_Y5_seed5,1.5243073876402666,0.8073019447060031,0.6490017881823928,0.3508337627274636,0.3690774717537808,0.05941124565433711,2444,1164,1280,2.750572565450484,-1.2262651778102172,1.2140721489408826,-0.4067702042348794
TL_CH_to_ISL_G10_Y5_seed6,1.677231682000219,0.8976082565222493,0.5750420974836848,0.19747678465758178,-0.04794073296883672,-0.1558102576062083,2444,1164,1280,2.750572565450484,-1.0733408834502647,1.2140721489408826,-0.31646389241863326
TL_CH_to_ISL_G10_Y5_seed7,1.709380086671553,0.8589397443307409,0.5585951754124419,0.26513202040771766,-0.637119279463881,-0.17093605166301132,2444,1164,1280,2.750572565450484,-1.0411924787789308,1.2140721489408826,-0.3551324046101416
TL_CH_to_ISL_G10_Y5_seed8,1.3787320436875303,0.8329847112169094,0.7128429165920781,0.308872796275517,-0.2985290020345822,-0.21124275904148818,2444,1164,1280,2.750572565450484,-1.3718405217629535,1.2140721489408826,-0.38108743772397313
TL_CH_to_ISL_G10_Y5_seed9,1.3928226593061337,0.8073245326043171,0.7069434435947626,0.3507974355361607,-0.03456755694245145,-0.06377439419738948,2444,1164,1280,2.750572565450484,-1.35774990614435,1.2140721489408826,-0.4067476163365654
TL_CH_to_ISL_G1_Y10_seed1,1.401327095222683,0.8161188071302877,0.7033537697829796,0.3365767320382925,0.18002072975193104,0.1441492513054982,2444,1164,1280,2.750572565450484,-1.3492454702278007,1.2140721489408826,-0.39795334181059483
TL_CH_to_ISL_G1_Y10_seed10,2.2874316390408613,0.9889283150039259,0.20958341796583357,0.02587755391034341,-1.0869348119061017,-0.10603781356476247,2444,1164,1280,2.750572565450484,-0.46314092640962246,1.2140721489408826,-0.2251438339369567
TL_CH_to_ISL_G1_Y10_seed2,2.1144535389964827,1.1425032351033535,0.3246077255234534,-0.3001659975914097,-1.2401397598977761,-0.6769621676765383,2444,1164,1280,2.750572565450484,-0.6361190264540011,1.2140721489408826,-0.07156891383752906
TL_CH_to_ISL_G1_Y10_seed3,2.1144535389964827,1.1425032351033535,0.3246077255234534,-0.3001659975914097,-1.2401397598977761,-0.6769621676765383,2444,1164,1280,2.750572565450484,-0.6361190264540011,1.2140721489408826,-0.07156891383752906
