exp_key,RMSE_annual,RMSE_winter,R2_annual,R2_winter,Bias_annual,Bias_winter,n_preds,n_annual,n_winter,E_ZERO_RMSE_annual,Delta_vs_ZERO_annual,E_ZERO_RMSE_winter,Delta_vs_ZERO_winter
TL_CH_to_ISL_G10_Y10_seed6,1.7374573765361476,0.9528351539485862,0.5439755654846368,0.09568555023574576,-0.9071723250384184,-0.276545535819605,2444,1164,1280,2.750572565450484,-1.0131151889143362,1.2140721489408826,-0.26123699499229636
TL_CH_to_ISL_G10_Y10_seed7,1.327175378347672,0.8409190230633281,0.7339174296396505,0.29564389817911274,-0.22647465253408833,-0.23596037335228176,2444,1164,1280,2.750572565450484,-1.4233971871028117,1.2140721489408826,-0.37315312587755445
TL_CH_to_ISL_G10_Y10_seed8,1.4211541689324465,1.0533392372868824,0.6949000181589765,-0.10514802345283858,-0.27838618487529326,0.060898783057928084,2444,1164,1280,2.750572565450484,-1.3294183965180373,1.2140721489408826,-0.16073291165400017
TL_CH_to_ISL_G10_Y10_seed9,1.4305095518862272,0.9511236539049837,0.690869882407996,0.0989313250782149,-0.22031571129753008,-0.1583914063638076,2444,1164,1280,2.750572565450484,-1.3200630135642566,1.2140721489408826,-0.2629484950358989
TL_CH_to_ISL_G10_Y1_seed1,2.0821725801577498,0.9328103668765826,0.3450724781962221,0.1332962910455523,0.5186142533044635,0.05672782063484192,2444,1164,1280,2.750572565450484,-0.668399985292734,1.2140721489408826,-0.28126178206429997
TL_CH_to_ISL_G10_Y1_seed10,2.3241327976305355,1.0172949919696168,0.1840159423334672,-0.030807904298325584,-1.0438358716129028,-0.258331430493854,2444,1164,1280,2.750572565450484,-0.4264397678199483,1.2140721489408826,-0.19677715697126574
TL_CH_to_ISL_G10_Y1_seed11,2.441636257165598,1.0630510656572438,0.09942118649945364,-0.1256209858553361,-1.28351194045388,-0.39820848503150047,2444,1164,1280,2.750572565450484,-0.3089363082848857,1.2140721489408826,-0.15102108328363872
TL_CH_to_ISL_G10_Y1_seed12,1.675553169534579,1.0032790720255804,0.5758922367023527,-0.0025993837456901314,0.1943977156660401,-0.23157577693928033,2444,1164,1280,2.750572565450484,-1.075019395915905,1.2140721489408826,-0.21079307691530214
TL_CH_to_ISL_G10_Y1_seed13,1.9572413903786003,0.9053177933843034,0.42130653548176433,0.18363187487498533,0.814428585783108,0.1263476523803547,2444,1164,1280,2.750572565450484,-0.7933311750718834,1.2140721489408826,-0.30875435555657915
TL_CH_to_ISL_G10_Y1_seed14,2.5878143177523305,1.130728707101689,-0.011640057889349187,-0.27350531995066385,-1.5475795467182534,-0.5540124060818925,2444,1164,1280,2.750572565450484,-0.16275824769815328,1.2140721489408826,-0.08334344183919362
TL_CH_to_ISL_G10_Y1_seed15,2.1454453235350197,1.2671190112448736,0.30466402852449337,-0.5992587696189171,0.5554167114172605,-0.685457156249322,2444,1164,1280,2.750572565450484,-0.6051272419154641,1.2140721489408826,0.05304686230399103
TL_CH_to_ISL_G10_Y1_seed16,2.1885611671125473,1.237355419012914,0.2764356300049291,-0.5250105789233972,0.7677861595225498,0.7519734271569177,2444,1164,1280,2.750572565450484,-0.5620113983379365,1.2140721489408826,0.023283270072031348
TL_CH_to_ISL_G10_Y1_seed17,1.8911725195381701,0.9994570635272866,0.45971601792509786,0.005024904541297559,-0.7416410136878285,-0.46472417348995804,2444,1164,1280,2.750572565450484,-0.8594000459123137,1.2140721489408826,-0.21461508541359597
TL_CH_to_ISL_G10_Y1_seed18,2.047791948621002,1.0872487920528353,0.3665221161706631,-0.1774481582470322,0.0002672824355744824,0.44526999176014215,2444,1164,1280,2.750572565450484,-0.7027806168294819,1.2140721489408826,-0.12682335688804725
TL_CH_to_ISL_G10_Y1_seed19,1.9243229525404484,1.2639431925593336,0.4406086906259661,-0.5912522744622442,-0.079496848982634,0.5041515136603266,2444,1164,1280,2.750572565450484,-0.8262496129100354,1.2140721489408826,0.04987104361845107
TL_CH_to_ISL_G10_Y1_seed2,1.7873596410608463,1.0442946785329437,0.5174040315952821,-0.08625066906089018,-0.20312568890986984,0.1056934601161629,2444,1164,1280,2.750572565450484,-0.9632129243896375,1.2140721489408826,-0.1697774704079389
