stake,yr,d1,d2,d3,lat,lon,elevation,rhow,rhos,bw_stratigraphic,bs_stratigraphic,ba_stratigraphic,bw_floating_date,bs_floating_date,ba_floating_date,RGIId,GLIMSId,Name,topo,aspect,slope,slope_factor,dis_from_border
L25,2018,21/10/2017,25/04/2018,05/10/2018,64.626938,-20.48797,1190.0,513.888888888889,600.0,2.59,-0.922,1.668,2.52,-0.537,1.983,RGI60-06.00311,G339471E64637N,,979.9833374023438,2.83587384223938,0.0568443238735199,3.8724234104156494,2900.0
L25,2019,05/10/2018,24/04/2019,13/11/2019,64.626938,-20.488127,1269.0,506.0,,2.783,-2.963,-0.18,2.398,-2.718,-0.32,RGI60-06.00311,G339471E64637N,,979.9833374023438,2.83587384223938,0.0568443238735199,3.8724234104156494,2900.0
L25,2020,13/11/2019,22/04/2020,19/10/2020,64.6269696505103,-20.4881732461381,1266.6977826855,487.712665406427,600.0,2.58,-1.404,1.176,2.335,-1.054,1.281,RGI60-06.00311,G339471E64637N,,979.9833374023438,2.83587384223938,0.0568443238735199,3.8724234104156494,2900.0
L25,2021,19/10/2020,26/04/2021,11/11/2021,64.6269639213597,-20.4880599990082,1267.82,550.0,,2.686,-2.851,-0.165,2.336,-2.403,-0.067,RGI60-06.00311,G339471E64637N,,979.9833374023438,2.83587384223938,0.0568443238735199,3.8724234104156494,2900.0
L25,2022,11/11/2021,26/04/2022,06/10/2022,64.6269639213597,-20.4880599990082,1267.82,540.0,600.0,4.13,-1.51,2.62,3.682,-1.412,2.27,RGI60-06.00311,G339471E64637N,,979.9833374023438,2.83587384223938,0.0568443238735199,3.8724234104156494,2900.0
L01,1998,12/10/1997,17/04/1998,16/09/1998,64.49278,-20.43633,490.0,490.0,,0.29,-7.32,-7.03,0.29,-7.32,-7.03,,,,,,,,
L01,1999,16/09/1998,22/04/1999,28/09/1999,64.49382,-20.43648,505.0,547.0,,1.669,-6.619,-4.95,1.669,-6.619,-4.95,,,,,,,,
L01,2000,28/09/1999,27/04/2000,04/10/2000,64.49343,-20.43622,490.0,508.0,,1.32,-6.855,-5.535,1.32,-6.8025,-5.4825,,,,,,,,
L01,2001,04/10/2000,19/04/2001,05/10/2001,64.49382,-20.43647,485.0,591.194968553459,,0.937,-7.246,-6.309,0.8845,-7.246,-6.3615,,,,,,,,
B07,1993,,30/04/1993,24/09/1993,64.4287048819342,-16.2903773701494,1350.7,459.405940594059,600.0,2.32,0.53,2.85,2.32,0.53,2.85,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,1996,,27/04/1996,06/09/1996,64.4298333333329,-16.291,1350.0,455.179282868526,600.0,2.285,-0.745,1.54,2.285,-0.745,1.54,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,1997,06/09/1996,13/05/1997,19/09/1997,64.4288822247592,-16.2910716110283,1352.6,426.253687315634,600.0,1.445,-1.037,0.408,1.445,-1.0265,0.4185,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,1998,19/09/1997,05/05/1998,26/09/1998,64.4297146666663,-16.290538,1350.0,462.569832402235,600.0,1.656,-0.92,0.736,1.6455,-0.878,0.7675,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,1999,26/09/1998,02/05/1999,22/09/1999,64.42965,-16.29105,1354.0,468.681318681319,600.0,1.706,-0.842,0.864,1.664,-0.7685,0.8955,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2000,22/09/1999,04/05/2000,14/09/2000,64.43,-16.2909166666667,1354.0,491.0,600.0,1.508,-1.389,0.119,1.4345,-1.2245,0.21,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2001,14/09/2000,25/04/2001,18/09/2001,64.42985,-16.2908666666667,1353.0,482.159624413146,600.0,2.054,-0.704,1.35,1.8895,-0.704,1.1855,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2002,18/09/2001,05/05/2002,14/09/2002,64.4298556130553,-16.2906785205206,1359.9,353.256704980843,600.0,1.844,-0.392,1.452,1.844,-0.392,1.452,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2003,14/09/2002,04/05/2003,24/09/2003,64.4298546955798,-16.2906764924209,1357.0,470.0,600.0,3.232,-1.155,2.077,3.232,-1.155,2.077,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2004,24/09/2003,30/04/2004,27/09/2004,64.4298625958031,-16.2906405971801,1358.89,485.330073349633,600.0,1.985,-1.206,0.779,1.985,-1.087,0.898,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2005,27/09/2004,09/05/2005,05/10/2005,64.4298867285303,-16.2905862625921,1354.3,535.540069686411,,1.537,-1.642,-0.105,1.418,-1.467,-0.049,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2006,05/10/2005,06/05/2006,23/09/2006,64.4298955413082,-16.2905288775071,1358.2,484.0,600.0,2.225,-1.054,1.171,2.05,-1.0435,1.0065,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2007,23/09/2006,05/05/2007,07/10/2007,64.4298541518033,-16.2905967669087,1358.61,498.0,600.0,2.288,-1.088,1.2,2.2775,-0.969,1.3085,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2008,07/10/2007,05/05/2008,27/09/2008,64.429915328615,-16.2905695045702,1358.8,490.0,600.0,2.329,-1.156,1.173,2.21,-1.156,1.054,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2009,27/09/2008,16/05/2009,14/10/2009,64.4297865948123,-16.2904784002387,1358.15,448.0,600.0,1.85,-0.83,1.02,1.85,-0.5885,1.2615,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2010,14/10/2009,08/05/2010,07/10/2010,64.4299037554039,-16.290511857127,1357.72,542.0,600.0,1.947,-1.917,0.03,1.7055,-1.637,0.0685,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2011,07/10/2010,11/05/2011,20/10/2011,64.4299338902313,-16.2905730643434,1357.38,525.0,600.0,2.61,-1.06,1.55,2.33,-0.7205,1.6095,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2012,20/10/2011,07/05/2012,08/10/2012,64.4299594945847,-16.290675649956,1357.4228091033,477.0,600.0,2.25,-1.062,1.188,1.9105,-0.8695,1.041,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2013,08/10/2012,08/05/2013,03/10/2013,64.4299280705641,-16.2909760721775,1357.42,463.0,600.0,2.43,-0.84,1.59,2.2375,-0.777,1.4605,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2014,03/10/2013,07/05/2014,11/10/2014,64.4298828447459,-16.2908708626497,1357.67,511.0,600.0,2.365,-1.237,1.128,2.302,-0.985,1.317,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2015,11/10/2014,13/05/2015,22/10/2015,64.4298828447459,-16.2908708626497,1357.67,479.0,600.0,2.62,-0.97,1.65,2.368,-0.8475,1.5205,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2016,22/10/2015,08/05/2016,10/10/2016,64.4297730225567,-16.2909378544351,1359.14,480.0,600.0,1.93,-1.29,0.64,1.8075,-1.108,0.6995,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2017,10/10/2016,04/05/2017,24/10/2017,64.4299600172971,-16.2908249774046,1359.85,515.0,600.0,2.58,-0.513,2.067,2.398,-0.324,2.074,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2018,24/10/2017,09/05/2018,09/10/2018,64.429910591099,-16.290923830606,1360.0656746642,481.0,600.0,2.384,-1.184,1.2,2.195,-0.974,1.221,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2019,09/10/2018,01/05/2019,18/10/2019,64.4300087293766,-16.291069871592,1359.73,508.0,600.0,2.54508,-1.37508,1.17,2.33508,-1.17208,1.163,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2020,18/10/2019,04/06/2020,09/10/2020,64.4299431703912,-16.2911368342522,1358.78,471.0,600.0,2.13,-1.236,0.894,1.927,-1.0085,0.9185,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2021,09/10/2020,01/05/2021,15/10/2021,64.4299453275995,-16.2912920244457,1359.09,479.0,600.0,1.929,-1.311,0.618,1.7015,-1.101,0.6005,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B07,2022,15/10/2021,03/05/2022,17/10/2022,64.4298860604975,-16.2912721421466,1359.08,513.0,600.0,2.256,-1.182,1.074,2.046,-0.986,1.06,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,1993,,29/04/1993,25/09/1993,64.7736416518845,-16.0431596221482,723.0,550.847457627119,,0.65,-4.12,-3.47,0.65,-4.12,-3.47,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,1994,25/09/1993,08/05/1994,15/09/1994,64.7667050473112,-16.0325928899371,750.6,574.468085106383,,0.54,-3.75,-3.21,0.54,-3.75,-3.21,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,1996,,05/05/1996,01/10/1996,64.770833333333,-16.075,725.0,511.494252873563,,0.445,-5.155,-4.71,0.445,-5.155,-4.71,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,1997,01/10/1996,18/05/1997,18/10/1997,64.770602157307,-16.0746045469724,725.1,321.428571428571,,0.045,-5.288,-5.243,0.045,-5.2005,-5.1555,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,1998,,04/05/1998,19/10/1998,64.7705096666664,-16.0745823333334,720.0,431.428571428571,,0.151,-4.903,-4.752,0.0635,-4.8505,-4.787,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,1999,19/10/1998,06/05/1999,08/11/1999,64.7704666666663,-16.0743666666666,723.0,400.0,,0.2,-5.537,-5.337,0.1475,-5.537,-5.3895,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2000,08/11/1999,02/05/2000,07/10/2000,64.771083333333,-16.0702833333333,705.0,500.0,,0.05,-6.098,-6.048,0.05,-6.098,-6.048,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2001,07/10/2000,02/05/2001,17/09/2001,64.760483333333,-16.0709666666667,751.0,443.661971830986,,0.63,-4.554,-3.924,0.63,-4.554,-3.924,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2002,17/09/2001,04/05/2002,13/09/2002,64.760532397403,-16.0710144195213,750.5,423.636363636364,,0.233,-5.189,-4.956,0.233,-5.189,-4.956,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2003,13/09/2002,08/05/2003,30/09/2003,64.7603122265762,-16.0777495715112,750.0,300.0,,0.06,-5.721,-5.661,0.06,-5.721,-5.661,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2004,30/09/2003,28/04/2004,30/09/2004,64.7603208584141,-16.0777460491189,745.23,,,0.0,-6.111,-6.111,0.0,-6.111,-6.111,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2005,30/09/2004,05/05/2005,05/10/2005,64.7603091971361,-16.0777762336235,735.94,,,-0.342,-4.446,-4.788,-0.342,-4.411,-4.753,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2006,05/10/2005,01/05/2006,23/09/2006,64.7603172747836,-16.0777601091532,733.76,0.0,,0.25,-5.38,-5.13,0.215,-5.3625,-5.1475,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2007,23/09/2006,10/05/2007,07/10/2007,64.7566307220155,-16.096675105493,753.25,573.0,,0.0286,-5.295,-5.2664,0.0111,-5.295,-5.2839,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2008,07/10/2007,03/05/2008,02/10/2008,64.7566583849565,-16.0966662395128,748.08,513.0,,0.77,-5.171,-4.401,0.77,-4.926,-4.156,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2009,02/10/2008,15/05/2009,14/10/2009,64.7566553740907,-16.0967004223739,742.12,441.0,,0.282,-5.079,-4.797,0.037,-5.072,-5.035,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B08,2010,14/10/2009,06/05/2010,07/10/2010,64.7566469963079,-16.0967036374391,737.07,635.5,,0.47,-6.212,-5.742,0.463,-6.212,-5.749,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,1993,,29/04/1993,25/09/1993,64.7624320224034,-16.0838467280244,782.5,500.0,,0.65,-3.44,-2.79,0.65,-3.44,-2.79,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,1995,15/09/1994,03/05/1995,27/09/1995,64.7632452902712,-16.0848799822031,770.8,549.450549450549,,1.5,-4.812,-3.252,1.5,-4.812,-3.252,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,1996,27/09/1995,05/05/1996,01/10/1996,64.762,-16.0835,775.0,540.816326530612,,0.795,-4.79,-3.995,0.795,-4.79,-3.995,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,1997,01/10/1996,18/05/1997,18/10/1997,64.7619978328782,-16.0829746312865,761.7,480.769230769231,,0.125,-5.012,-4.887,0.125,-4.8895,-4.7645,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,1998,18/10/1997,04/05/1998,19/10/1998,64.7619554999997,-16.0831948333332,760.0,400.0,,0.12,-3.828,-3.708,-0.0025,-3.7755,-3.778,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,1999,19/10/1998,06/05/1999,08/11/1999,64.761883333333,-16.0834,761.0,461.627906976744,,0.397,-4.942,-4.545,0.3445,-4.942,-4.5975,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2000,08/11/1999,02/05/2000,07/10/2000,64.761883333333,-16.0834,755.0,500.0,,0.1,-5.275,-5.175,0.1,-5.275,-5.175,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2001,07/10/2000,02/05/2001,17/09/2001,64.76185,-16.0832333333334,749.0,444.444444444444,,0.56,-3.656,-3.096,0.56,-3.656,-3.096,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2002,17/09/2001,04/05/2002,13/09/2002,64.7619483988298,-16.0833144500215,745.3,362.068965517241,,0.21,-4.257,-4.047,0.21,-4.257,-4.047,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2003,13/09/2002,08/05/2003,30/09/2003,64.7576436120994,-16.0873084638496,768.0,300.0,,0.06,-5.154,-5.094,0.06,-5.154,-5.094,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2004,30/09/2003,28/04/2004,30/09/2004,64.7576289377142,-16.0872746319357,758.62,808.571428571428,,0.17,-5.462,-5.292,0.17,-5.462,-5.292,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2005,30/09/2004,05/05/2005,05/10/2005,64.7576350157272,-16.0872777612027,755.945,,,-0.51,-4.266,-4.776,-0.51,-4.203,-4.713,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2006,05/10/2005,01/05/2006,23/09/2006,64.7576417196993,-16.0872761960082,752.71,0.0,,0.25,-5.686,-5.436,0.187,-5.6685,-5.4815,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2007,23/09/2006,10/05/2007,07/10/2007,64.7576440760861,-16.0872544897065,746.01,573.0,,0.0286,-5.601,-5.5724,0.0111,-5.601,-5.5899,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2008,07/10/2007,03/05/2008,02/10/2008,64.7576461003867,-16.0872250377115,740.47,506.0,,0.608,-4.973,-4.365,0.608,-4.728,-4.12,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2009,02/10/2008,15/05/2009,14/10/2009,64.757645332665,-16.0872179700033,734.38,590.0,,0.118,-5.383,-5.265,-0.127,-5.376,-5.503,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2010,14/10/2009,06/05/2010,07/10/2010,64.7576370914321,-16.0872281137057,729.07,0.0,,0.5,-5.8,-5.3,0.493,-5.8,-5.307,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2011,07/10/2010,05/05/2011,21/10/2011,64.7507418916007,-16.091237418802,765.41,590.0,,0.0882,-3.78,-3.6918,0.0882,-3.7625,-3.6743,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2012,21/10/2011,10/05/2012,10/10/2012,64.7507083551177,-16.0912124394419,757.436478522352,900.0,,0.53,-5.129,-4.599,0.5125,-4.989,-4.4765,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2013,10/10/2012,06/05/2013,03/10/2013,64.7507110946346,-16.0912056261,752.71,485.0,,0.533,-5.006,-4.473,0.393,-5.006,-4.613,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2014,03/10/2013,06/05/2014,12/10/2014,64.7506626549447,-16.0912310332589,747.9,570.0,,0.815,-5.117,-4.302,0.815,-5.117,-4.302,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2015,12/10/2014,11/05/2015,24/10/2015,64.7506626549447,-16.0912310332589,747.9,410.0,,0.39,-4.539,-4.149,0.39,-4.504,-4.114,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2016,24/10/2015,07/05/2016,11/10/2016,64.7508158138201,-16.0909735645459,738.22,420.0,,0.41,-5.81,-5.4,0.375,-5.81,-5.435,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2017,11/10/2016,05/05/2017,15/12/2017,64.7508468238739,-16.0908015934951,731.71,660.0,,0.066,-6.235,-6.169,0.066,-6.1475,-6.0815,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2018,15/12/2017,10/05/2018,09/10/2018,64.7506641361492,-16.0910670832076,725.89253279914,590.0,,0.176,-5.121,-4.945,0.0885,-5.121,-5.0325,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2019,09/10/2018,03/05/2019,19/10/2019,64.747395457412,-16.0976288558024,724.91,,,0.0,-5.76,-5.76,0.0,-5.753,-5.753,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2020,19/10/2019,30/04/2020,09/10/2020,64.7472406944127,-16.0975534218431,720.17,450.0,,0.07,-5.902,-5.832,0.063,-5.867,-5.804,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2021,09/10/2020,02/05/2021,16/10/2021,64.7440706017332,-16.1019073860832,727.43,300.0,,0.06,-6.009,-5.949,0.025,-5.9565,-5.9315,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B09,2022,16/10/2021,03/05/2022,17/10/2022,64.7440544418732,-16.1018754888403,721.17,600.0,,0.09,-5.022,-4.932,0.0375,-5.015,-4.9775,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,1993,,29/04/1993,25/09/1993,64.7278873680617,-16.1137846979362,869.3,458.823529411765,,0.78,-2.39,-1.61,0.78,-2.39,-1.61,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,1994,25/09/1993,08/05/1994,15/09/1994,64.7285192468884,-16.1130806107448,884.1,517.482517482518,,0.74,-3.09,-2.35,0.74,-3.09,-2.35,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,1995,15/09/1994,11/06/1995,27/09/1995,64.7285812746951,-16.1138197700669,848.8,539.21568627451,,1.1,-3.188,-2.088,1.1,-3.188,-2.088,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,1996,27/09/1995,05/05/1996,01/10/1996,64.728833333333,-16.1128333333333,875.0,459.459459459459,,0.85,-4.105,-3.255,0.85,-4.105,-3.255,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,1997,01/10/1996,18/05/1997,18/10/1997,64.7287553208014,-16.1124987338532,870.0,493.421052631579,,0.375,-4.272,-3.897,0.375,-4.132,-3.757,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,1998,18/10/1997,04/05/1998,19/10/1998,64.728384833333,-16.1134296666667,870.0,433.333333333333,,0.338,-3.605,-3.267,0.198,-3.4125,-3.2145,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,1999,19/10/1998,06/05/1999,08/11/1999,64.7282333333331,-16.113,869.0,490.277777777778,,0.706,-3.847,-3.141,0.5135,-3.672,-3.1585,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,2000,08/11/1999,02/05/2000,07/10/2000,64.728,-16.1116666666667,865.0,466.0,,0.191,-5.069,-4.878,0.016,-5.069,-5.053,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,2001,07/10/2000,02/05/2001,17/09/2001,64.728033333333,-16.1116166666666,862.0,489.583333333333,,0.94,-3.368,-2.428,0.94,-3.368,-2.428,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
B10,2002,17/09/2001,04/05/2002,13/09/2002,64.7280097463213,-16.1117321417684,860.6,347.916666666667,,0.334,-3.475,-3.141,0.334,-3.475,-3.141,RGI60-06.00377,G343733E64587N,Bruarjoekull,1293.7484130859375,3.5501673221588135,0.014666995033621788,3.8724234104156494,30234.41796875
