POLITICAL_UNIT,NAME,WGMS_ID,YEAR,POINT_ID,FROM_DATE,TO_DATE,POINT_LAT,POINT_LON,POINT_ELEVATION,POINT_BALANCE,POINT_BALANCE_UNCERTAINTY,DENSITY,DENSITY_UNCERTAINTY,BALANCE_CODE,REMARKS
IS,,,1995,hn14aa,19940917,19950916,64.8850131,-18.77387068,1450.4,0.64,,,,BA,
IS,,,1996,hn14aa,19950916,19961003,64.8850131,-18.77387068,1449.8,0.53,,,,BA,
IS,,,1999,hn14aa,19981004,19990923,64.8850131,-18.77387068,1448.3,1.04,,,,BA,
IS,,,2000,hn14aa,19990923,20000923,64.8850131,-18.77387068,1447.3,1.38,,513.0,,BA,
IS,,,2001,hn14aa,20000923,20010928,64.8850131,-18.77387068,1446.3,0.79,,499.0,,BA,
IS,,,2003,hn14aa,20021005,20030924,64.8850131,-18.77387068,1444.4,0.25,,522.0,,BA,
IS,,,1996,hn15aa,19950916,19961003,64.86952952,-18.77489585,1503.3,1.06,,,,BA,
IS,,,1998,hn15aa,19970926,19981004,64.86952952,-18.77489585,1502.4,1.2,,,,BA,
IS,,,1999,hn15aa,19981004,19990923,64.86952952,-18.77489585,1502.0,1.54,,,,BA,
IS,,,2000,hn15aa,19990923,20000923,64.86952952,-18.77489585,1501.4,0.52,,505.0,,BA,
IS,,,2001,hn15aa,20000923,20010928,64.86952952,-18.77489585,1500.9,1.92,,496.0,,BA,
IS,,,2017,blt11,20161016,20171005,64.68772613,-18.95453043,1077.0,-1.12,,478.0,,BA,
IS,,,2018,blt11,20171005,20181008,64.68772613,-18.95453043,1078.0,-0.68,,424.0,,BA,
IS,,,2019,blt11,20181008,20191105,64.68772613,-18.95453043,1076.0,-2.87,,575.0,,BA,
IS,,,2020,blt11,20191105,20201010,64.68772613,-18.95453043,1076.0,-1.87,,459.0,,BA,
IS,,,2021,blt11,20201010,20211021,64.68772613,-18.95453043,1076.0,-2.59,,466.0,,BA,
IS,,,2022,blt11,20211021,20221017,64.68772613,-18.95453043,1076.0,-1.6,,568.0,,BA,
IS,,,2017,blt8,20161016,20171005,64.66270705,-18.95494239,826.0,-3.62,,459.0,,BA,
IS,,,2018,blt8,20171005,20181008,64.66270705,-18.95494239,821.0,-2.63,,456.0,,BA,
IS,,,2019,blt8,20181008,20191105,64.66270705,-18.95494239,817.0,-5.33,,481.0,,BA,
IS,,,2020,blt8,20191105,20201010,64.66270705,-18.95494239,817.0,-4.07,,540.0,,BA,
IS,,,2021,blt8,20201010,20211021,64.66270705,-18.95494239,817.0,-3.56,,563.0,,BA,
IS,,,2022,blt8,20211021,20221017,64.66270705,-18.95494239,817.0,-3.56,,538.0,,BA,
IS,,,1990,hsv9,19890921,19900917,64.667305,-18.9650533,918.9,-2.67,,,,BA,
IS,,,1991,hsv9,19900917,19910911,64.667305,-18.9650533,917.7,-3.78,,,,BA,
IS,,,1992,hsv9,19910911,19920921,64.667305,-18.9650533,916.4,-1.58,,,,BA,
IS,,,1993,hsv9,19920921,19930915,64.667305,-18.9650533,915.1,-1.47,,,,BA,
IS,,,1994,hsv9,19930915,19940919,64.667305,-18.9650533,913.8,-2.3,,,,BA,
IS,,,1995,hsv9,19940919,19950918,64.667305,-18.9650533,912.6,-2.54,,,,BA,
IS,,,1996,hsv9,19950918,19961003,64.667305,-18.9650533,911.3,-2.92,,,,BA,
IS,,,1997,hsv9,19961003,19970926,64.667305,-18.9650533,910.0,,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1996,hn16aa,19950916,19961003,64.8521,-18.7944,1549.7,1.16,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1995,hsa10,19940915,19950915,64.81571375,-18.54030835,1024.2,-1.81,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1996,hsa10,19950915,19961004,64.81571375,-18.54030835,1023.9,-2.39,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1997,hsa10,19961004,19971022,64.81571375,-18.54030835,1023.6,-2.13,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1998,hsa10,19971022,19981004,64.81571375,-18.54030835,1023.3,-1.94,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1999,hsa10,19981004,19990922,64.81571375,-18.54030835,1023.0,-2.37,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2000,hsa10,19990922,20000922,64.81571375,-18.54030835,1021.6,,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1989,hsa11,19880920,19890922,64.79006301,-18.59568836,1049.6,0.45,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1990,hsa11,19890922,19900916,64.79006301,-18.59568836,1049.4,-0.8,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1991,hsa11,19900916,19910912,64.79006301,-18.59568836,1049.1,-2.37,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1992,hsa11,19910912,19920920,64.79006301,-18.59568836,1048.9,0.65,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1993,hsa11,19920920,19930917,64.79006301,-18.59568836,1048.6,-0.06,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1994,hsa11,19930917,19940915,64.79006301,-18.59568836,1048.4,-1.16,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1995,hsa11,19940915,19950915,64.79006301,-18.59568836,1048.1,-1.06,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1996,hsa11,19950915,19961004,64.79006301,-18.59568836,1047.9,,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1997,hsa11,19961004,19971022,64.79006301,-18.59568836,1047.6,-1.39,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1998,hsa11,19971022,19981004,64.79006301,-18.59568836,1047.4,-1.95,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1999,hsa11,19981004,19990922,64.79006301,-18.59568836,1047.1,-1.77,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2000,hsa11,19990922,20000922,64.79006301,-18.59568836,1046.2,-2.54,,572.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2001,hsa11,20000922,20010928,64.79006301,-18.59568836,1045.3,-2.82,,516.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2002,hsa11,20010928,20021004,64.79006301,-18.59568836,1044.3,-1.68,,516.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2003,hsa11,20021004,20030926,64.79006301,-18.59568836,1043.4,-1.93,,558.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2004,hsa11,20030926,20041007,64.79006301,-18.59568836,1042.5,-3.09,,592.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2005,hsa11,20041007,20051007,64.79006301,-18.59568836,1041.5,-1.5,,515.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2006,hsa11,20051007,20060916,64.79006301,-18.59568836,1040.6,-1.5,,486.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2007,hsa11,20060916,20070918,64.79006301,-18.59568836,1039.7,-2.09,,566.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2008,hsa11,20070918,20081008,64.79006301,-18.59568836,1038.7,-3.1,,483.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2009,hsa11,20081008,20091007,64.79006301,-18.59568836,1037.6,-1.48,,445.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2010,hsa11,20091007,20101006,64.79006301,-18.59568836,1036.4,-4.21,,452.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2011,hsa11,20101006,20111126,64.79006301,-18.59568836,1035.3,-1.06,,469.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2012,hsa11,20111126,20120920,64.79006301,-18.59568836,1034.1,-1.68,,505.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2013,hsa11,20120920,20131008,64.79006301,-18.59568836,1033.0,-1.71,,449.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2014,hsa11,20131008,20141009,64.79006301,-18.59568836,1033.2,-2.19,,460.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2015,hsa11,20141009,20151008,64.79006301,-18.59568836,1033.4,-0.51,,449.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2016,hsa11,20151008,20161017,64.79006301,-18.59568836,1033.6,-2.7,,453.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2017,hsa11,20161017,20171003,64.79006301,-18.59568836,1033.8,-1.76,,473.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2018,hsa11,20171003,20181009,64.79006301,-18.59568836,1032.0,-1.03,,449.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2019,hsa11,20181009,20191106,64.79006301,-18.59568836,1031.0,-3.03,,567.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2020,hsa11,20191106,20201010,64.79006301,-18.59568836,1031.0,-2.17,,486.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2021,hsa11,20201010,20211020,64.79006301,-18.59568836,1031.0,-2.66,,481.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2022,hsa11,20211020,20221017,64.79006301,-18.59568836,1031.0,-1.47,,585.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1989,hsa13,19880920,19890922,64.8136651,-18.64792673,1251.4,1.83,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1990,hsa13,19890922,19900916,64.8136651,-18.64792673,1251.1,0.72,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1991,hsa13,19900916,19910912,64.8136651,-18.64792673,1250.9,0.38,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1992,hsa13,19910912,19920920,64.8136651,-18.64792673,1250.6,2.67,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1993,hsa13,19920920,19930917,64.8136651,-18.64792673,1250.3,3.0,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1994,hsa13,19930917,19940915,64.8136651,-18.64792673,1250.0,1.13,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1995,hsa13,19940915,19950915,64.8136651,-18.64792673,1249.8,2.04,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1996,hsa13,19950915,19961004,64.8136651,-18.64792673,1249.5,,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1997,hsa13,19961004,19970925,64.8136651,-18.64792673,1249.2,,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1998,hsa13,19970925,19981004,64.8136651,-18.64792673,1249.0,0.94,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1999,hsa13,19981004,19990922,64.8136651,-18.64792673,1248.7,1.23,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2000,hsa13,19990922,20000922,64.8136651,-18.64792673,1247.1,0.64,,542.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2001,hsa13,20000922,20010928,64.8136651,-18.64792673,1245.4,0.17,,507.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2002,hsa13,20010928,20021004,64.8136651,-18.64792673,1243.8,1.31,,507.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2003,hsa13,20021004,20030926,64.8136651,-18.64792673,1242.1,0.04,,540.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2004,hsa13,20030926,20041007,64.8136651,-18.64792673,1240.5,0.04,,542.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2005,hsa13,20041007,20051007,64.8136651,-18.64792673,1240.0,1.75,,498.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2006,hsa13,20051007,20060916,64.8136651,-18.64792673,1239.5,1.66,,499.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2007,hsa13,20060916,20070918,64.8136651,-18.64792673,1239.0,-0.13,,527.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2008,hsa13,20070918,20081008,64.8136651,-18.64792673,1238.5,0.76,,460.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2009,hsa13,20081008,20091007,64.8136651,-18.64792673,1237.6,1.15,,455.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2010,hsa13,20091007,20101006,64.8136651,-18.64792673,1236.7,-1.58,,493.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2011,hsa13,20101006,20111126,64.8136651,-18.64792673,1235.9,0.9,,470.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2012,hsa13,20111126,20120920,64.8136651,-18.64792673,1235.0,1.19,,495.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2013,hsa13,20120920,20131008,64.8136651,-18.64792673,1234.1,1.04,,488.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2014,hsa13,20131008,20141009,64.8136651,-18.64792673,1235.7,0.89,,477.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2015,hsa13,20141009,20151008,64.8136651,-18.64792673,1237.3,2.65,,473.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2016,hsa13,20151008,20161017,64.8136651,-18.64792673,1236.6,-0.33,,469.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2017,hsa13,20161017,20171003,64.8136651,-18.64792673,1235.9,1.46,,497.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2018,hsa13,20171003,20181009,64.8136651,-18.64792673,1236.0,1.43,,450.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2019,hsa13,20181009,20191106,64.8136651,-18.64792673,1235.0,-0.37,,556.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2020,hsa13,20191106,20201010,64.8136651,-18.64792673,1235.0,1.0,,473.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2021,hsa13,20201010,20211020,64.8136651,-18.64792673,1235.0,0.74,,472.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2022,hsa13,20211020,20221017,64.8136651,-18.64792673,1235.0,1.81,,504.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1989,hsa15,19880920,19890922,64.83897414,-18.7084931,1458.6,2.62,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1990,hsa15,19890922,19900916,64.83897414,-18.7084931,1458.6,2.35,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1991,hsa15,19900916,19910912,64.83897414,-18.7084931,1458.6,1.26,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1992,hsa15,19910912,19920920,64.83897414,-18.7084931,1458.6,4.36,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1993,hsa15,19920920,19930917,64.83897414,-18.7084931,1458.7,3.0,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1994,hsa15,19930917,19940915,64.83897414,-18.7084931,1458.7,1.77,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1995,hsa15,19940915,19950915,64.83897414,-18.7084931,1458.7,0.94,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1996,hsa15,19950915,19961004,64.83897414,-18.7084931,1458.7,0.88,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1997,hsa15,19961004,19970925,64.83897414,-18.7084931,1458.7,,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1998,hsa15,19970925,19981004,64.83897414,-18.7084931,1458.7,0.99,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1999,hsa15,19981004,19990922,64.83897414,-18.7084931,1458.7,1.75,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2000,hsa15,19990922,20000922,64.83897414,-18.7084931,1457.7,1.27,,500.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2001,hsa15,20000922,20010928,64.83897414,-18.7084931,1456.6,1.17,,498.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2002,hsa15,20010928,20021004,64.83897414,-18.7084931,1455.6,1.09,,498.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2003,hsa15,20021004,20030926,64.83897414,-18.7084931,1454.5,1.06,,521.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2004,hsa15,20030926,20041007,64.83897414,-18.7084931,1453.5,1.07,,506.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2005,hsa15,20041007,20051007,64.83897414,-18.7084931,1453.5,2.19,,481.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2006,hsa15,20051007,20060916,64.83897414,-18.7084931,1453.5,2.01,,462.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2007,hsa15,20060916,20070918,64.83897414,-18.7084931,1453.4,1.46,,478.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2008,hsa15,20070918,20081008,64.83897414,-18.7084931,1453.4,1.58,,471.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2009,hsa15,20081008,20091007,64.83897414,-18.7084931,1452.7,1.68,,445.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2010,hsa15,20091007,20101006,64.83897414,-18.7084931,1452.0,-0.81,,465.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2011,hsa15,20101006,20110927,64.83897414,-18.7084931,1451.3,1.21,,456.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2012,hsa15,20110927,20120920,64.83897414,-18.7084931,1450.6,1.58,,483.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2013,hsa15,20120920,20131008,64.83897414,-18.7084931,1449.9,1.69,,461.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2014,hsa15,20131008,20141009,64.83897414,-18.7084931,1451.2,1.03,,451.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2015,hsa15,20141009,20151008,64.83897414,-18.7084931,1452.6,3.13,,474.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2016,hsa15,20151008,20161017,64.83897414,-18.7084931,1452.2,0.85,,447.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2017,hsa15,20161017,20171003,64.83897414,-18.7084931,1451.8,1.96,,471.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2018,hsa15,20171003,20181009,64.83897414,-18.7084931,1452.0,1.62,,431.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2019,hsa15,20181009,20191106,64.83897414,-18.7084931,1452.0,0.41,,497.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2020,hsa15,20191106,20201010,64.83897414,-18.7084931,1452.0,1.17,,467.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2021,hsa15,20201010,20211021,64.83897414,-18.7084931,1452.0,0.92,,464.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2022,hsa15,20211021,20221017,64.83897414,-18.7084931,1452.0,2.18,,479.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1989,hsa17,19880920,19890922,64.79385807,-18.84388296,1703.6,3.39,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1990,hsa17,19890922,19900916,64.79385807,-18.84388296,1702.8,2.5,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1991,hsa17,19900916,19910912,64.79385807,-18.84388296,1701.9,1.83,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1992,hsa17,19910912,19920920,64.79385807,-18.84388296,1701.0,5.21,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1993,hsa17,19920920,19930917,64.79385807,-18.84388296,1700.2,3.17,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1994,hsa17,19930917,19940915,64.79385807,-18.84388296,1699.3,3.03,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1995,hsa17,19940915,19950915,64.79385807,-18.84388296,1698.4,2.49,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1996,hsa17,19950915,19961004,64.79385807,-18.84388296,1697.6,2.1,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1997,hsa17,19961004,19970925,64.79385807,-18.84388296,1696.7,2.34,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1998,hsa17,19970925,19981004,64.79385807,-18.84388296,1695.9,2.11,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1999,hsa17,19981004,19990922,64.79385807,-18.84388296,1695.0,2.81,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2000,hsa17,19990922,20000922,64.79385807,-18.84388296,1695.1,1.48,,476.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2001,hsa17,20000922,20010928,64.79385807,-18.84388296,1695.3,2.6,,488.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2002,hsa17,20010928,20021004,64.79385807,-18.84388296,1695.4,3.09,,488.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2003,hsa17,20021004,20030926,64.79385807,-18.84388296,1695.6,2.66,,500.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2004,hsa17,20030926,20041007,64.79385807,-18.84388296,1695.7,2.53,,488.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2005,hsa17,20041007,20051007,64.79385807,-18.84388296,1696.1,2.59,,475.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2006,hsa17,20051007,20060916,64.79385807,-18.84388296,1696.6,3.39,,465.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2007,hsa17,20060916,20070919,64.79385807,-18.84388296,1697.0,2.3,,460.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2008,hsa17,20070919,20081008,64.79385807,-18.84388296,1697.4,3.07,,473.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2009,hsa17,20081008,20091007,64.79385807,-18.84388296,1697.1,2.9,,444.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2010,hsa17,20091007,20101007,64.79385807,-18.84388296,1696.8,0.63,,439.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2011,hsa17,20101007,20110928,64.79385807,-18.84388296,1696.4,2.94,,437.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2012,hsa17,20110928,20120919,64.79385807,-18.84388296,1696.1,3.12,,479.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2013,hsa17,20120919,20131009,64.79385807,-18.84388296,1695.8,2.33,,450.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2014,hsa17,20131009,20141010,64.79385807,-18.84388296,1696.9,2.21,,426.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2015,hsa17,20141010,20151008,64.79385807,-18.84388296,1698.0,3.9,,465.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2016,hsa17,20151008,20161018,64.79385807,-18.84388296,1698.0,1.77,,468.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2017,hsa17,20161018,20171005,64.79385807,-18.84388296,1698.0,3.19,,486.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2018,hsa17,20171005,20181008,64.79385807,-18.84388296,1698.0,2.77,,416.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2019,hsa17,20181008,20191106,64.79385807,-18.84388296,1697.0,2.53,,475.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2020,hsa17,20191106,20201010,64.79385807,-18.84388296,1697.0,2.42,,447.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2021,hsa17,20201010,20211021,64.79385807,-18.84388296,1697.0,1.71,,461.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2022,hsa17,20211021,20221018,64.79385807,-18.84388296,1697.0,3.26,,470.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1992,hsa7,19910912,19920920,64.75254214,-18.50501265,746.7,-3.44,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1993,hsa7,19920920,19930917,64.75254214,-18.50501265,746.4,-4.1,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1994,hsa7,19930917,19940915,64.75254214,-18.50501265,746.1,-4.4,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,1995,hsa7,19940915,19950915,64.75254214,-18.50501265,745.8,,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2000,hsa7,19990922,20000922,64.75254214,-18.50501265,738.1,-4.44,,617.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2001,hsa7,20000922,20010928,64.75254214,-18.50501265,731.4,-4.82,,530.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2002,hsa7,20010928,20021004,64.75254214,-18.50501265,724.8,-4.52,,530.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2003,hsa7,20021004,20030926,64.75254214,-18.50501265,718.1,-5.86,,587.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2004,hsa7,20030926,20041007,64.75254214,-18.50501265,711.5,-7.09,,596.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2005,hsa7,20041007,20051007,64.75254214,-18.50501265,704.1,-4.62,,526.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2006,hsa7,20051007,20060916,64.75254214,-18.50501265,696.8,-5.62,,511.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2007,hsa7,20060916,20070918,64.75254214,-18.50501265,689.5,-5.24,,544.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2008,hsa7,20070918,20081008,64.75254214,-18.50501265,682.1,-6.34,,426.0,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2009,hsa7v,20081008,20091007,64.75842849,-18.51555688,723.7,-4.26,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2010,hsa7v,20091007,20101006,64.75842849,-18.51555688,717.9,-6.3,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2011,hsa7v,20101006,20111126,64.75842849,-18.51555688,712.2,-4.55,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2012,hsa7v,20111126,20120920,64.75842849,-18.51555688,706.4,-4.9,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2013,hsa7v,20120920,20131008,64.75842849,-18.51555688,700.6,-4.35,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2014,hsa7v,20131008,20141009,64.75842849,-18.51555688,695.1,-5.32,,,,BA,
IS,THJORSARJOEKULL (HOFSJOEKULL E),,2015,hsa7v,20141009,20151008,64.75842849,-18.51555688,689.6,-4.04,,444.0,,BA,
