stake,yr,d1,d2,d3,lat,lon,elevation,dw,rhow,ice_melt_spring,ds,rhos,ice_melt_fall,nswe_fall,bw_stratigraphic,bs_stratigraphic,ba_stratigraphic,bw_floating_date,bs_floating_date,ba_floating_date,swew,swes,snow_melt_fall,fall_elevation,RGIId
hn14a,2003,2002-10-05,2003-05-14,2003-09-24,64.8899343,-18.8215056,1376.2,3.6,528.0,0.0,,600.0,0.49,0.06,1.9,-2.39,-0.49,1.9,-2.33,-0.43,1.9008,,,1373.2,RGI60-06.00238
hn14a,2004,2003-09-24,2004-05-12,2004-10-06,64.8899343,-18.8215056,1375.2,3.12,518.0,0.0,,600.0,0.44,0.06,1.62,-2.06,-0.44,1.56,-2.0,-0.44,1.61616,,,1372.2,RGI60-06.00238
hn14a,2005,2004-10-06,2005-05-13,2005-10-06,64.8899343,-18.8215056,1374.6,3.3,509.0,0.0,0.18,600.0,,0.4,1.68,-1.57,0.11,1.62,-1.17,0.45,1.6797,0.108,1.5717,1371.6,RGI60-06.00238
hn14a,2006,2005-10-06,2006-05-01,2006-09-15,64.8899343,-18.8215056,1374.1,3.92,440.0,0.0,0.77,600.0,,0.0,1.72,-1.26,0.46,1.32,-1.26,0.06,1.7248,0.462,1.2628,1371.1,RGI60-06.00238
hn14a,2007,2006-09-15,2007-05-11,2007-09-18,64.8899343,-18.8215056,1373.5,2.4,500.0,0.0,0.27,600.0,,0.01,1.2,-1.04,0.16,1.2,-1.03,0.17,1.2,0.162,1.038,1370.5,RGI60-06.00238
hn14a,2008,2007-09-18,2008-05-03,2008-10-09,64.8899343,-18.8215056,1372.9,2.37,426.0,0.0,0.0,,1.02,0.08,1.01,-2.03,-1.02,1.0,-1.95,-0.95,1.00962,0.0,1.00962,1369.9,RGI60-06.00238
hn14a,2009,2008-10-09,2009-05-03,2009-10-07,64.8899343,-18.8215056,1371.7,3.44,438.0,0.0,0.72,600.0,,0.07,1.51,-1.07,0.43,1.43,-1.0,0.42,1.50672,0.432,1.07472,1368.7,RGI60-06.00238
hn14a,2010,2009-10-07,2010-05-04,2010-10-06,64.8899343,-18.8215056,1370.5,1.89,456.0,0.0,0.0,,2.31,0.07,0.86,-3.18,-2.31,0.79,-3.11,-2.31,0.86184,0.0,0.86184,1367.5,RGI60-06.00238
hn14a,2011,2010-10-06,2011-04-29,2011-09-27,64.8899343,-18.8215056,1369.4,2.57,467.0,0.0,0.0,,0.45,0.04,1.2,-1.65,-0.45,1.13,-1.61,-0.48,1.20019,0.0,1.20019,1366.4,RGI60-06.00238
hn14a,2012,2011-09-27,2012-05-07,2012-09-19,64.8899343,-18.8215056,1368.2,3.44,503.0,0.0,0.0,,0.22,0.26,1.73,-1.95,-0.22,1.69,-1.69,0.0,1.73032,0.0,1.73032,1365.2,RGI60-06.00238
hn14a,2013,2012-09-19,2013-05-03,2013-10-08,64.8899343,-18.8215056,1367.0,2.92,489.0,0.0,0.18,600.0,,0.26,1.43,-1.32,0.11,1.17,-1.06,0.11,1.42788,0.108,1.31988,1364.0,RGI60-06.00238
hn14a,2014,2013-10-08,2014-05-04,2014-10-08,64.8899343,-18.8215056,1367.4,3.15,478.0,0.0,0.0,600.0,0.21,0.18,1.51,-1.72,-0.21,1.25,-1.54,-0.29,1.5057,0.0,1.5057,1364.4,RGI60-06.00238
hn14a,2015,2014-10-08,2015-05-02,2015-10-08,64.8899343,-18.8215056,1367.8,4.22,409.0,0.0,1.84,600.0,,0.15,1.73,-0.62,1.1,1.55,-0.47,1.07,1.72598,1.104,0.62198,1364.8,RGI60-06.00238
hn14a,2016,2015-10-08,2016-05-06,2016-10-17,64.8899343,-18.8215056,1366.9,3.35,418.0,0.0,0.0,,0.0,0.07,1.4,-1.4,0.0,1.25,-1.33,-0.08,1.4003,0.0,1.4003,1363.9,RGI60-06.00238
hn14a,2017,2016-10-17,2017-05-03,2017-10-03,64.8899343,-18.8215056,1366.0,4.23,515.0,0.0,1.61,600.0,,0.07,2.18,-1.21,0.97,2.11,-1.14,0.97,2.17845,0.966,1.21245,1363.0,RGI60-06.00238
hn14a,2018,2017-10-03,2018-05-02,2018-10-09,64.8899343,-18.8215056,1366.0,3.87,442.0,0.0,1.08,600.0,,0.4,1.71,-1.06,0.65,1.64,-0.66,0.98,1.71054,0.648,1.06254,1363.0,RGI60-06.00238
hn14a,2019,2018-10-09,2019-05-01,2019-11-05,64.8899343,-18.8215056,1369.0,3.4,580.0,0.0,,,0.35,0.2,1.97,-2.32,-0.35,1.57,-2.12,-0.55,1.972,,,1366.0,RGI60-06.00238
hn14aa,1995,1994-09-17,1995-05-20,1995-09-16,64.8850131,-18.77387068,1450.4,,,0.0,,,,,2.07,-1.43,0.64,2.07,-1.43,0.64,,,,1447.4,RGI60-06.00228
hn14aa,1996,1995-09-16,1996-05-11,1996-10-03,64.8850131,-18.77387068,1449.8,,,0.0,,,,,1.83,-1.3,0.53,1.83,-1.3,0.53,,,,1446.8,RGI60-06.00228
hn14aa,1999,1998-10-04,1999-05-15,1999-09-23,64.8850131,-18.77387068,1448.3,,,0.0,,,,,,,1.04,,,1.04,,,,1445.3,RGI60-06.00228
hn14aa,2000,1999-09-23,2000-05-13,2000-09-23,64.8850131,-18.77387068,1447.3,4.86,513.0,0.0,2.3,600.0,0.0,0.14,2.49,-1.11,1.38,2.49,-0.97,1.52,2.49318,1.38,1.11318,1444.3,RGI60-06.00228
hn14aa,2001,2000-09-23,2001-05-11,2001-09-28,64.8850131,-18.77387068,1446.3,3.26,499.0,0.0,1.32,600.0,,0.01,1.63,-0.84,0.79,1.49,-0.83,0.66,1.62674,0.792,0.83474,1443.3,RGI60-06.00228
hn14aa,2003,2002-10-05,2003-05-14,2003-09-24,64.8850131,-18.77387068,1444.4,3.76,522.0,0.0,0.41,600.0,,0.08,1.96,-1.72,0.25,1.96,-1.64,0.33,1.96272,0.246,1.71672,1441.4,RGI60-06.00228
hn15,1988,1987-09-20,1988-04-12,1988-09-24,64.86913584,-18.86724069,1445.7,,,0.0,,,,,1.4,-0.72,0.68,1.4,-0.72,0.68,,,,1442.7,RGI60-06.00238
hn15,1989,1988-09-24,1989-05-25,1989-09-20,64.86913584,-18.86724069,1445.4,,,0.0,,,,,2.5,-0.47,2.03,2.5,-0.47,2.03,,,,1442.4,RGI60-06.00238
hn15,1990,1989-09-20,1990-05-12,1990-09-13,64.86913584,-18.86724069,1445.1,,,0.0,,,,,2.72,-1.11,1.61,2.72,-1.11,1.61,,,,1442.1,RGI60-06.00238
hn15,1991,1990-09-13,1991-05-20,1991-09-12,64.86913584,-18.86724069,1444.8,,,0.0,,,,,5.09,-3.63,1.46,5.09,-3.63,1.46,,,,1441.8,RGI60-06.00238
hn15,1992,1991-09-12,1992-05-14,1992-09-20,64.86913584,-18.86724069,1444.5,,,0.0,,,,,3.69,,,3.69,,,,,,1441.5,RGI60-06.00238
hn15,1993,1992-09-20,1993-05-17,1993-09-15,64.86913584,-18.86724069,1444.1,,,0.0,,,,,3.12,-0.13,2.99,3.12,-0.13,2.99,,,,1441.1,RGI60-06.00238
hn15,1994,1993-09-15,1994-05-12,1994-09-17,64.86913584,-18.86724069,1443.8,,,0.0,,,,,2.66,-0.72,1.94,2.66,-0.72,1.94,,,,1440.8,RGI60-06.00238
hn15,1995,1994-09-17,1995-05-20,1995-09-16,64.86913584,-18.86724069,1443.5,,,0.0,,,,,2.86,-1.34,1.52,2.86,-1.34,1.52,,,,1440.5,RGI60-06.00238
hn15,1996,1995-09-16,1996-05-11,1996-10-03,64.86913584,-18.86724069,1443.2,,,0.0,,,,,3.08,-1.68,1.4,3.08,-1.68,1.4,,,,1440.2,RGI60-06.00238
hn15,1997,1996-10-03,1997-05-17,1997-09-26,64.86913584,-18.86724069,1442.9,,,0.0,,,,,2.47,-1.26,1.21,2.47,-1.26,1.21,,,,1439.9,RGI60-06.00238
hn15,1998,1997-09-26,1998-05-15,1998-10-04,64.86913584,-18.86724069,1442.6,,,0.0,,,,,2.17,-0.96,1.21,2.17,-0.96,1.21,,,,1439.6,RGI60-06.00238
hn15,1999,1998-10-04,1999-05-15,1999-09-23,64.86913584,-18.86724069,1442.3,,,0.0,,,,,2.3,-0.62,1.68,2.3,-0.62,1.68,,,,1439.3,RGI60-06.00238
hn15,2000,1999-09-23,2000-05-13,2000-09-23,64.86913584,-18.86724069,1441.6,4.03,513.0,0.0,1.61,600.0,0.0,0.12,2.07,-1.1,0.97,2.07,-0.98,1.09,2.06739,0.966,1.10139,1438.6,RGI60-06.00238
hn15,2001,2000-09-23,2001-05-11,2001-09-28,64.86913584,-18.86724069,1440.9,4.8,499.0,0.0,2.49,600.0,,0.02,2.39,-0.9,1.49,2.27,-0.88,1.39,2.3952,1.494,0.9012,1437.9,RGI60-06.00238
hn15,2002,2001-09-28,2002-05-09,2002-10-05,64.86913584,-18.86724069,1440.3,5.4,459.0,0.0,2.16,600.0,,0.0,2.48,-1.18,1.3,2.46,-1.18,1.28,2.4786,1.296,1.1826,1437.3,RGI60-06.00238
hn15,2003,2002-10-05,2003-05-14,2003-09-24,64.86913584,-18.86724069,1439.6,5.45,523.0,0.0,1.73,600.0,,0.11,2.85,-1.81,1.04,2.85,-1.7,1.15,2.85035,1.038,1.81235,1436.6,RGI60-06.00238
hn15,2004,2003-09-24,2004-05-12,2004-10-06,64.86913584,-18.86724069,1438.9,4.58,508.0,0.0,1.62,600.0,,0.05,2.33,-1.35,0.97,2.22,-1.3,0.91,2.32664,0.972,1.35464,1435.9,RGI60-06.00238
hn15,2005,2004-10-06,2005-05-11,2005-10-05,64.86913584,-18.86724069,1438.3,5.77,513.0,0.0,3.06,580.0,,0.43,2.96,-1.19,1.77,2.91,-0.76,2.15,2.96001,1.7748,1.18521,1435.3,RGI60-06.00238
hn15,2006,2005-10-05,2006-04-30,2006-09-14,64.86913584,-18.86724069,1437.7,6.78,482.0,0.0,4.0,590.0,,0.0,3.27,-0.87,2.4,2.84,-0.87,1.97,3.26796,2.36,0.90796,1434.7,RGI60-06.00238
hn15,2007,2006-09-14,2007-05-08,2007-09-19,64.86913584,-18.86724069,1437.1,5.58,523.0,0.0,3.36,580.0,,0.05,2.92,-0.97,1.95,2.92,-0.92,2.0,2.91834,1.9488,0.96954,1434.1,RGI60-06.00238
hn15,2008,2007-09-19,2008-05-06,2008-10-08,64.86913584,-18.86724069,1436.5,7.14,505.0,0.0,4.38,580.0,,0.1,3.61,-1.07,2.54,3.56,-0.97,2.59,3.6057,2.5404,1.0653,1433.5,RGI60-06.00238
hn15,2009,2008-10-08,2009-05-04,2009-10-07,64.86913584,-18.86724069,1435.7,5.17,460.0,0.0,2.81,580.0,,0.22,2.38,-0.75,1.63,2.28,-0.53,1.75,2.3782,1.6298,0.7484,1432.7,RGI60-06.00238
hn15,2010,2009-10-07,2010-05-03,2010-10-07,64.86913584,-18.86724069,1434.8,3.7,467.0,0.0,0.0,,0.59,0.15,1.73,-2.32,-0.59,1.51,-2.17,-0.66,1.7279,0.0,1.7279,1431.8,RGI60-06.00238
hn15,2011,2010-10-07,2011-05-02,2011-09-28,64.86913584,-18.86724069,1434.0,7.3,470.0,0.0,3.75,580.0,,0.12,3.43,-1.25,2.18,3.28,-1.13,2.15,3.431,2.175,1.256,1431.0,RGI60-06.00238
hn15,2012,2011-09-28,2012-05-05,2012-09-19,64.86913584,-18.86724069,1433.1,7.1,498.0,0.0,5.63,580.0,,0.2,3.54,-0.27,3.27,3.42,-0.07,3.35,3.5358,3.2654,0.2704,1430.1,RGI60-06.00238
hn15,2013,2012-09-19,2013-05-01,2013-10-09,64.86913584,-18.86724069,1432.3,4.4,478.0,0.0,1.83,580.0,,0.2,2.1,-1.04,1.06,1.9,-0.84,1.06,2.1032,1.0614,1.0418,1429.3,RGI60-06.00238
hn15,2014,2013-10-09,2014-05-03,2014-10-10,64.86913584,-18.86724069,1434.4,4.84,460.0,0.0,1.42,580.0,,0.31,2.23,-1.4,0.82,2.03,-1.09,0.93,2.2264,0.8236,1.4028,1431.4,RGI60-06.00238
hn15,2015,2014-10-10,2015-05-02,2015-10-08,64.86913584,-18.86724069,1436.6,8.21,501.0,0.0,6.03,580.0,,0.25,4.11,-0.62,3.5,3.8,-0.37,3.44,4.11321,3.4974,0.61581,1433.6,RGI60-06.00238
hn15,2016,2015-10-08,2016-05-03,2016-10-18,64.86913584,-18.86724069,1435.9,5.15,453.0,0.0,0.98,590.0,,0.13,2.33,-1.75,0.58,2.08,-1.62,0.46,2.33295,0.5782,1.75475,1432.9,RGI60-06.00238
hn15,2017,2016-10-18,2017-05-04,2017-10-05,64.86913584,-18.86724069,1435.1,5.3,514.0,0.0,2.94,600.0,,0.13,2.72,-0.96,1.76,2.59,-0.83,1.76,2.7242,1.764,0.9602,1432.1,RGI60-06.00238
hn15,2018,2017-10-05,2018-05-02,2018-10-09,64.86913584,-18.86724069,1436.0,6.33,464.0,0.0,3.58,580.0,,0.44,2.94,-0.86,2.08,2.81,-0.42,2.39,2.93712,2.0764,0.86072,1433.0,RGI60-06.00238
hn15,2019,2018-10-09,2019-05-02,2019-11-05,64.86913584,-18.86724069,1437.0,4.24,492.0,0.0,1.3,580.0,,0.23,2.09,-1.33,0.75,1.65,-1.1,0.54,2.08608,0.754,1.33208,1434.0,RGI60-06.00238
hn15,2020,2019-11-05,2020-05-02,2020-10-09,64.86913584,-18.86724069,1437.0,5.4,475.0,0.0,3.48,550.0,,0.19,2.57,-0.65,1.91,2.34,-0.46,1.87,2.565,1.914,0.651,1434.0,RGI60-06.00238
hn15,2021,2020-10-09,2021-05-02,2021-10-21,64.86913584,-18.86724069,1437.0,5.29,477.0,0.0,1.2,580.0,,0.44,2.52,-1.83,0.7,2.33,-1.39,0.95,2.52333,0.696,1.82733,1434.0,RGI60-06.00238
hn15,2022,2021-10-21,2022-04-27,2022-10-18,64.86913584,-18.86724069,1437.0,6.75,512.0,0.0,4.43,580.0,,0.29,3.46,-0.89,2.57,3.02,-0.6,2.42,3.456,2.5694,0.8866,1434.0,RGI60-06.00238
hn15a,1995,1994-09-17,1995-05-20,1995-09-16,64.8703785,-18.82255779,1457.6,,,0.0,,,,,1.98,-1.29,0.69,1.98,-1.29,0.69,,,,1454.6,RGI60-06.00238
hn15a,1996,1995-09-16,1996-05-11,1996-10-03,64.8703785,-18.82255779,1457.4,,,0.0,,,,,1.75,-0.86,0.89,1.75,-0.86,0.89,,,,1454.4,RGI60-06.00238
hn15a,1998,1997-09-26,1998-05-15,1998-10-04,64.8703785,-18.82255779,1456.9,,,0.0,,,,,1.17,-1.14,0.03,1.17,-1.14,0.03,,,,1453.9,RGI60-06.00238
hn15a,2000,1999-09-23,2000-05-13,2000-09-23,64.8703785,-18.82255779,1456.8,3.34,511.0,0.0,0.33,600.0,0.0,0.17,1.71,-1.51,0.2,1.71,-1.34,0.37,1.70674,0.198,1.50874,1453.8,RGI60-06.00238
hn15a,2001,2000-09-23,2001-05-11,2001-09-28,64.8703785,-18.82255779,1456.9,2.86,498.0,0.0,1.01,600.0,,0.01,1.42,-0.81,0.61,1.25,-0.8,0.45,1.42428,0.606,0.81828,1453.9,RGI60-06.00238
hn15a,2003,2002-10-05,2003-05-14,2003-09-24,64.8703785,-18.82255779,1457.2,5.3,521.0,0.0,1.66,600.0,,0.06,2.76,-1.77,1.0,2.76,-1.71,1.06,2.7613,0.996,1.7653,1454.2,RGI60-06.00238
hn15a,2004,2003-09-24,2004-05-12,2004-10-06,64.8703785,-18.82255779,1457.4,,,0.0,,,,,,,1.65,,,1.59,,,,1454.4,RGI60-06.00238
hn15aa,1996,1995-09-16,1996-05-11,1996-10-03,64.86952952,-18.77489585,1503.3,,,0.0,,,,,2.27,-1.21,1.06,2.27,-1.21,1.06,,,,1500.3,RGI60-06.00228
hn15aa,1998,1997-09-26,1998-05-15,1998-10-04,64.86952952,-18.77489585,1502.4,,,0.0,,,,,1.85,-0.65,1.2,1.85,-0.65,1.2,,,,1499.4,RGI60-06.00228
hn15aa,1999,1998-10-04,1999-05-15,1999-09-23,64.86952952,-18.77489585,1502.0,,,0.0,,,,,1.96,-0.42,1.54,1.96,-0.42,1.54,,,,1499.0,RGI60-06.00228
hn15aa,2000,1999-09-23,2000-05-13,2000-09-23,64.86952952,-18.77489585,1501.4,3.42,505.0,0.0,0.87,600.0,0.0,0.16,1.73,-1.2,0.52,1.73,-1.04,0.68,1.7271,0.522,1.2051,1498.4,RGI60-06.00228
hn15aa,2001,2000-09-23,2001-05-11,2001-09-28,64.86952952,-18.77489585,1500.9,4.82,496.0,0.0,3.21,600.0,,0.01,2.39,-0.47,1.92,2.23,-0.46,1.77,2.39072,1.926,0.46472,1497.9,RGI60-06.00228
hn16,1988,1987-09-20,1988-04-12,1988-09-24,64.84765802,-18.87048045,1599.4,,,0.0,,,,,2.48,0.62,3.1,2.48,0.62,3.1,,,,1596.4,RGI60-06.00238
hn16,1989,1988-09-24,1989-05-25,1989-09-20,64.84765802,-18.87048045,1599.3,,,0.0,,,,,2.69,-0.11,2.58,2.69,-0.11,2.58,,,,1596.3,RGI60-06.00238
hn16,1990,1989-09-20,1990-05-12,1990-09-13,64.84765802,-18.87048045,1599.1,,,0.0,,,,,2.48,-0.11,2.37,2.48,-0.11,2.37,,,,1596.1,RGI60-06.00238
hn16,1991,1990-09-13,1991-05-20,1991-09-12,64.84765802,-18.87048045,1599.0,,,0.0,,,,,3.3,-0.82,2.48,3.3,-0.82,2.48,,,,1596.0,RGI60-06.00238
hn16,1992,1991-09-12,1992-05-14,1992-09-20,64.84765802,-18.87048045,1598.9,,,0.0,,,,,3.66,1.1,4.76,3.66,1.1,4.76,,,,1595.9,RGI60-06.00238
hn16,1993,1992-09-20,1993-05-17,1993-09-15,64.84765802,-18.87048045,1598.8,,,0.0,,,,,2.81,0.29,3.1,2.81,0.29,3.1,,,,1595.8,RGI60-06.00238
hn16,1994,1993-09-15,1994-05-12,1994-09-17,64.84765802,-18.87048045,1598.7,,,0.0,,,,,3.09,-0.27,2.82,3.09,-0.27,2.82,,,,1595.7,RGI60-06.00238
hn16,1995,1994-09-17,1995-05-20,1995-09-16,64.84765802,-18.87048045,1598.6,,,0.0,,,,,3.31,-0.84,2.47,3.31,-0.84,2.47,,,,1595.6,RGI60-06.00238
hn16,1996,1995-09-16,1996-05-11,1996-10-03,64.84765802,-18.87048045,1598.4,,,0.0,,,,,2.93,-0.96,1.97,2.93,-0.96,1.97,,,,1595.4,RGI60-06.00238
hn16,1997,1996-10-03,1997-05-17,1997-09-26,64.84765802,-18.87048045,1598.3,,,0.0,,,,,2.5,-0.63,1.87,2.5,-0.63,1.87,,,,1595.3,RGI60-06.00238
hn16,1998,1997-09-26,1998-05-15,1998-10-04,64.84765802,-18.87048045,1598.2,,,0.0,,,,,2.18,-0.52,1.66,2.18,-0.52,1.66,,,,1595.2,RGI60-06.00238
hn16,1999,1998-10-04,1999-05-15,1999-09-23,64.84765802,-18.87048045,1598.1,,,0.0,,,,,2.48,0.33,2.81,2.48,0.33,2.81,,,,1595.1,RGI60-06.00238
hn16,2000,1999-09-23,2000-05-13,2000-09-23,64.84765802,-18.87048045,1598.7,5.5,490.0,0.0,3.21,590.0,0.0,0.24,2.7,-0.8,1.89,2.7,-0.56,2.13,2.695,1.8939,0.8011,1595.7,RGI60-06.00238
hn16,2001,2000-09-23,2001-05-11,2001-09-28,64.84765802,-18.87048045,1599.2,5.2,492.0,0.0,4.24,590.0,,0.02,2.56,-0.06,2.5,2.32,-0.04,2.28,2.5584,2.5016,0.0568000000000004,1596.2,RGI60-06.00238
hn16,2002,2001-09-28,2002-05-09,2002-10-05,64.84765802,-18.87048045,1599.8,6.8,454.0,0.0,4.6,590.0,,0.01,3.08,-0.37,2.71,3.06,-0.36,2.7,3.0872,2.714,0.3732,1596.8,RGI60-06.00238
hn16,2003,2002-10-05,2003-05-14,2003-09-24,64.84765802,-18.87048045,1600.3,6.63,509.0,0.0,4.01,590.0,,0.15,3.37,-1.01,2.37,3.36,-0.86,2.51,3.37467,2.3659,1.00877,1597.3,RGI60-06.00238
hn16,2004,2003-09-24,2004-05-12,2004-10-06,64.84765802,-18.87048045,1600.9,5.6,488.0,0.0,3.78,600.0,,0.08,2.73,-0.46,2.27,2.58,-0.38,2.2,2.7328,2.268,0.4648,1597.9,RGI60-06.00238
hn16,2005,2004-10-06,2005-05-11,2005-10-05,64.84765802,-18.87048045,1599.6,5.74,489.0,0.0,3.63,570.0,,0.5,2.81,-0.74,2.07,2.73,-0.24,2.49,2.80686,2.0691,0.73776,1596.6,RGI60-06.00238
hn16,2006,2005-10-05,2006-04-30,2006-09-14,64.84765802,-18.87048045,1598.3,6.99,489.0,0.0,7.0,590.0,,0.0,3.42,0.56,3.98,2.92,0.56,3.48,3.41811,4.13,-0.71189,1595.3,RGI60-06.00238
hn16,2007,2006-09-14,2007-05-08,2007-09-19,64.84765802,-18.87048045,1597.0,6.49,494.0,0.0,4.97,570.0,,0.06,3.21,-0.37,2.83,3.21,-0.31,2.89,3.20606,2.8329,0.37316,1594.0,RGI60-06.00238
hn16,2008,2007-09-19,2008-05-06,2008-10-08,64.84765802,-18.87048045,1595.7,7.38,512.0,0.0,6.52,570.0,,0.14,3.78,-0.06,3.71,3.72,0.08,3.79,3.77856,3.7164,0.0621600000000004,1592.7,RGI60-06.00238
hn16,2009,2008-10-08,2009-05-04,2009-10-07,64.84765802,-18.87048045,1595.3,7.05,472.0,0.0,5.57,570.0,,0.26,3.33,-0.15,3.18,3.19,0.11,3.3,3.3276,3.1749,0.1527,1592.3,RGI60-06.00238
hn16,2010,2009-10-07,2010-05-03,2010-10-07,64.84765802,-18.87048045,1594.9,4.42,469.0,0.0,0.24,570.0,,0.24,2.07,-1.94,0.14,1.81,-1.7,0.12,2.07298,0.1368,1.93618,1591.9,RGI60-06.00238
hn16,2011,2010-10-07,2011-05-02,2011-09-28,64.84765802,-18.87048045,1594.5,6.86,459.0,0.0,4.3,570.0,,0.15,3.15,-0.7,2.45,2.91,-0.55,2.36,3.14874,2.451,0.69774,1591.5,RGI60-06.00238
hn16,2012,2011-09-28,2012-05-05,2012-09-19,64.84765802,-18.87048045,1594.1,7.73,491.0,0.0,4.86,570.0,,0.28,3.8,-1.02,2.77,3.65,-0.74,2.9,3.79543,2.7702,1.02523,1591.1,RGI60-06.00238
hn16,2013,2012-09-19,2013-05-01,2013-10-09,64.84765802,-18.87048045,1593.7,5.0,468.0,0.0,3.74,570.0,,0.28,2.34,-0.21,2.13,2.06,0.07,2.13,2.34,2.1318,0.2082,1590.7,RGI60-06.00238
hn16,2014,2013-10-09,2014-05-03,2014-10-10,64.84765802,-18.87048045,1595.6,6.21,461.0,0.0,3.94,570.0,,0.4,2.86,-0.62,2.25,2.58,-0.22,2.37,2.86281,2.2458,0.61701,1592.6,RGI60-06.00238
hn16,2015,2014-10-10,2015-05-07,2015-10-08,64.84765802,-18.87048045,1597.4,7.61,467.0,0.0,6.14,570.0,,0.54,3.55,-0.05,3.5,3.15,0.49,3.64,3.55387,3.4998,0.0540700000000007,1594.4,RGI60-06.00238
hn16,2016,2015-10-08,2016-05-03,2016-10-18,64.84765802,-18.87048045,1596.6,6.02,470.0,0.0,3.32,580.0,,0.27,2.83,-0.91,1.92,2.29,-0.64,1.65,2.8294,1.9256,0.9038,1593.6,RGI60-06.00238
hn16,2017,2016-10-18,2017-05-04,2017-10-05,64.84765802,-18.87048045,1595.8,6.72,502.0,0.0,5.33,600.0,,0.27,3.37,-0.18,3.2,3.1,0.09,3.2,3.37344,3.198,0.17544,1592.8,RGI60-06.00238
hn16,2018,2017-10-05,2018-05-02,2018-10-09,64.84765802,-18.87048045,1596.0,7.06,457.0,0.0,4.87,570.0,,0.52,3.22,-0.45,2.78,2.95,0.07,3.03,3.22642,2.7759,0.45052,1593.0,RGI60-06.00238
hn16,2019,2018-10-09,2019-05-02,2019-11-05,64.84765802,-18.87048045,1597.0,5.56,485.0,0.0,3.25,570.0,,0.24,2.7,-0.85,1.85,2.18,-0.61,1.57,2.6966,1.8525,0.8441,1594.0,RGI60-06.00238
hn16,2020,2019-11-05,2020-05-02,2020-10-09,64.84765802,-18.87048045,1597.0,5.41,460.0,0.0,3.87,540.0,,0.62,2.49,-0.4,2.09,2.25,0.22,2.47,2.4886,2.0898,0.3988,1594.0,RGI60-06.00238
hn16,2021,2020-10-09,2021-05-03,2021-10-21,64.84765802,-18.87048045,1597.0,6.52,476.0,0.0,3.42,570.0,,0.51,3.1,-1.15,1.95,2.48,-0.64,1.84,3.10352,1.9494,1.15412,1594.0,RGI60-06.00238
hn16,2022,2021-10-21,2022-04-27,2022-10-18,64.84765802,-18.87048045,1597.0,6.58,486.0,0.0,5.22,570.0,,0.38,3.2,-0.22,2.98,2.69,0.16,2.85,3.19788,2.9754,0.22248,1594.0,RGI60-06.00238
hn16a,1996,1995-09-16,1996-05-11,1996-10-03,64.8511631,-18.837894,1528.2,,,0.0,,,,,1.25,-1.23,0.02,1.25,-1.23,0.02,,,,1525.2,RGI60-06.00238
hn16a,2001,2000-09-23,2001-05-11,2001-09-28,64.8511631,-18.837894,1529.3,4.0,495.0,0.0,2.77,580.0,,0.02,1.98,-0.37,1.61,1.98,-0.35,1.63,1.98,1.6066,0.3734,1526.3,RGI60-06.00238
hn16aa,1996,1995-09-16,1996-05-11,1996-10-03,64.8521,-18.7944,1549.7,,,0.0,,,,,2.24,-1.08,1.16,2.24,-1.08,1.16,,,,1546.7,RGI60-06.00234
hn17,1988,1987-09-20,1988-04-12,1988-09-24,64.83644956,-18.87121929,1697.2,,,0.0,,,,,1.88,-0.74,1.14,1.88,-0.74,1.14,,,,1694.2,RGI60-06.00238
hn17,1989,1988-09-24,1989-05-25,1989-09-20,64.83644956,-18.87121929,1696.8,,,0.0,,,,,1.95,-0.21,1.74,1.95,-0.21,1.74,,,,1693.8,RGI60-06.00238
hn17,1990,1989-09-20,1990-05-12,1990-09-13,64.83644956,-18.87121929,1696.4,,,0.0,,,,,2.24,-0.06,2.18,2.24,-0.06,2.18,,,,1693.4,RGI60-06.00238
hn17,1991,1990-09-13,1991-05-20,1991-09-12,64.83644956,-18.87121929,1696.0,,,0.0,,,,,2.13,-1.27,0.86,2.13,-1.27,0.86,,,,1693.0,RGI60-06.00238
hn17,1992,1991-09-12,1992-05-14,1992-09-20,64.83644956,-18.87121929,1695.6,,,0.0,,,,,3.2,1.0,4.2,3.2,1.0,4.2,,,,1692.6,RGI60-06.00238
hn17,1993,1992-09-20,1993-05-17,1993-09-15,64.83644956,-18.87121929,1695.2,,,0.0,,,,,2.2,0.49,2.69,2.2,0.49,2.69,,,,1692.2,RGI60-06.00238
hn17,1994,1993-09-15,1994-05-12,1994-09-17,64.83644956,-18.87121929,1694.8,,,0.0,,,,,2.04,-0.01,2.03,2.04,-0.01,2.03,,,,1691.8,RGI60-06.00238
hn17,1995,1994-09-17,1995-05-20,1995-09-16,64.83644956,-18.87121929,1694.4,,,0.0,,,,,2.74,-0.5,2.24,2.74,-0.5,2.24,,,,1691.4,RGI60-06.00238
hn17,1996,1995-09-16,1996-05-11,1996-10-03,64.83644956,-18.87121929,1694.0,,,0.0,,,,,2.01,-0.71,1.3,2.01,-0.71,1.3,,,,1691.0,RGI60-06.00238
hn17,1997,1996-10-03,1997-05-17,1997-09-26,64.83644956,-18.87121929,1693.6,,,0.0,,,,,1.87,-0.4,1.47,1.87,-0.4,1.47,,,,1690.6,RGI60-06.00238
hn17,1998,1997-09-26,1998-05-15,1998-10-04,64.83644956,-18.87121929,1693.2,,,0.0,,,,,1.88,-0.28,1.6,1.88,-0.28,1.6,,,,1690.2,RGI60-06.00238
